Date,Hour,Footfall
2022-08-07,15,9
2022-08-07,16,32
2022-08-07,17,25
2022-08-07,18,13
2022-08-07,19,23
2022-08-07,20,20
2022-08-07,21,39
2022-08-07,22,47
2022-08-07,23,26
2022-08-08,0,15
2022-08-08,1,13
2022-08-08,2,45
2022-08-08,3,15
2022-08-08,4,44
2022-08-08,5,37
2022-08-08,6,11
2022-08-08,7,8
2022-08-08,8,39
2022-08-08,9,43
2022-08-08,10,25
2022-08-08,11,24
2022-08-08,12,29
2022-08-08,13,36
2022-08-08,14,25
2022-08-08,15,43
2022-08-08,16,42
2022-08-08,17,14
2022-08-08,18,29
2022-08-08,19,31
2022-08-08,20,32
2022-08-08,21,35
2022-08-08,22,11
2022-08-08,23,35
2022-08-09,0,33
2022-08-09,1,41
2022-08-09,2,32
2022-08-09,3,18
2022-08-09,4,43
2022-08-09,5,48
2022-08-09,6,43
2022-08-09,7,39
2022-08-09,8,49
2022-08-09,9,39
2022-08-09,10,25
2022-08-09,11,34
2022-08-09,12,15
2022-08-09,13,5
2022-08-09,14,19
2022-08-09,15,43
2022-08-09,16,33
2022-08-09,17,40
2022-08-09,18,21
2022-08-09,19,36
2022-08-09,20,40
2022-08-09,21,49
2022-08-09,22,30
2022-08-09,23,46
2022-08-10,0,12
2022-08-10,1,32
2022-08-10,2,27
2022-08-10,3,22
2022-08-10,4,49
2022-08-10,5,33
2022-08-10,6,48
2022-08-10,7,37
2022-08-10,8,43
2022-08-10,9,7
2022-08-10,10,9
2022-08-10,11,15
2022-08-10,12,50
2022-08-10,13,38
2022-08-10,14,15
2022-08-10,15,40
2022-08-10,16,20
2022-08-10,17,5
2022-08-10,18,43
2022-08-10,19,41
2022-08-10,20,15
2022-08-10,21,8
2022-08-10,22,6
2022-08-10,23,37
2022-08-11,0,35
2022-08-11,1,26
2022-08-11,2,30
2022-08-11,3,6
2022-08-11,4,5
2022-08-11,5,36
2022-08-11,6,11
2022-08-11,7,16
2022-08-11,8,10
2022-08-11,9,29
2022-08-11,10,39
2022-08-11,11,34
2022-08-11,12,41
2022-08-11,13,34
2022-08-11,14,12
2022-08-11,15,13
2022-08-11,16,26
2022-08-11,17,37
2022-08-11,18,50
2022-08-11,19,50
2022-08-11,20,28
2022-08-11,21,5
2022-08-11,22,42
2022-08-11,23,50
2022-08-12,0,20
2022-08-12,1,34
2022-08-12,2,34
2022-08-12,3,6
2022-08-12,4,23
2022-08-12,5,42
2022-08-12,6,26
2022-08-12,7,5
2022-08-12,8,20
2022-08-12,9,40
2022-08-12,10,11
2022-08-12,11,25
2022-08-12,12,16
2022-08-12,13,15
2022-08-12,14,45
2022-08-12,15,35
2022-08-12,16,38
2022-08-12,17,7
2022-08-12,18,31
2022-08-12,19,9
2022-08-12,20,32
2022-08-12,21,35
2022-08-12,22,30
2022-08-12,23,40
2022-08-13,0,20
2022-08-13,1,44
2022-08-13,2,24
2022-08-13,3,33
2022-08-13,4,16
2022-08-13,5,25
2022-08-13,6,31
2022-08-13,7,36
2022-08-13,8,45
2022-08-13,9,45
2022-08-13,10,44
2022-08-13,11,16
2022-08-13,12,17
2022-08-13,13,47
2022-08-13,14,18
2022-08-13,15,44
2022-08-13,16,19
2022-08-13,17,10
2022-08-13,18,47
2022-08-13,19,43
2022-08-13,20,46
2022-08-13,21,42
2022-08-13,22,11
2022-08-13,23,31
2022-08-14,0,13
2022-08-14,1,45
2022-08-14,2,29
2022-08-14,3,38
2022-08-14,4,18
2022-08-14,5,45
2022-08-14,6,39
2022-08-14,7,31
2022-08-14,8,42
2022-08-14,9,38
2022-08-14,10,15
2022-08-14,11,25
2022-08-14,12,50
2022-08-14,13,40
2022-08-14,14,39
2022-08-14,15,41
2022-08-14,16,45
2022-08-14,17,50
2022-08-14,18,28
2022-08-14,19,18
2022-08-14,20,9
2022-08-14,21,49
2022-08-14,22,47
2022-08-14,23,25
2022-08-15,0,50
2022-08-15,1,30
2022-08-15,2,47
2022-08-15,3,6
2022-08-15,4,31
2022-08-15,5,7
2022-08-15,6,12
2022-08-15,7,16
2022-08-15,8,28
2022-08-15,9,9
2022-08-15,10,6
2022-08-15,11,50
2022-08-15,12,46
2022-08-15,13,19
2022-08-15,14,7
2022-08-15,15,26
2022-08-15,16,8
2022-08-15,17,22
2022-08-15,18,8
2022-08-15,19,8
2022-08-15,20,19
2022-08-15,21,39
2022-08-15,22,49
2022-08-15,23,16
2022-08-16,0,33
2022-08-16,1,47
2022-08-16,2,31
2022-08-16,3,19
2022-08-16,4,48
2022-08-16,5,43
2022-08-16,6,22
2022-08-16,7,15
2022-08-16,8,42
2022-08-16,9,37
2022-08-16,10,9
2022-08-16,11,23
2022-08-16,12,45
2022-08-16,13,27
2022-08-16,14,11
2022-08-16,15,19
2022-08-16,16,26
2022-08-16,17,27
2022-08-16,18,49
2022-08-16,19,33
2022-08-16,20,7
2022-08-16,21,39
2022-08-16,22,42
2022-08-16,23,21
2022-08-17,0,10
2022-08-17,1,43
2022-08-17,2,33
2022-08-17,3,19
2022-08-17,4,45
2022-08-17,5,8
2022-08-17,6,46
2022-08-17,7,46
2022-08-17,8,46
2022-08-17,9,44
2022-08-17,10,31
2022-08-17,11,32
2022-08-17,12,26
2022-08-17,13,29
2022-08-17,14,23
2022-08-17,15,24
2022-08-17,16,46
2022-08-17,17,42
2022-08-17,18,29
2022-08-17,19,30
2022-08-17,20,43
2022-08-17,21,7
2022-08-17,22,27
2022-08-17,23,35
2022-08-18,0,32
2022-08-18,1,46
2022-08-18,2,40
2022-08-18,3,28
2022-08-18,4,27
2022-08-18,5,47
2022-08-18,6,40
2022-08-18,7,6
2022-08-18,8,6
2022-08-18,9,41
2022-08-18,10,16
2022-08-18,11,38
2022-08-18,12,25
2022-08-18,13,45
2022-08-18,14,14
2022-08-18,15,40
2022-08-18,16,34
2022-08-18,17,35
2022-08-18,18,39
2022-08-18,19,9
2022-08-18,20,12
2022-08-18,21,41
2022-08-18,22,38
2022-08-18,23,41
2022-08-19,0,17
2022-08-19,1,35
2022-08-19,2,43
2022-08-19,3,25
2022-08-19,4,7
2022-08-19,5,37
2022-08-19,6,33
2022-08-19,7,33
2022-08-19,8,31
2022-08-19,9,46
2022-08-19,10,25
2022-08-19,11,6
2022-08-19,12,36
2022-08-19,13,38
2022-08-19,14,18
2022-08-19,15,27
2022-08-19,16,39
2022-08-19,17,16
2022-08-19,18,50
2022-08-19,19,47
2022-08-19,20,27
2022-08-19,21,28
2022-08-19,22,42
2022-08-19,23,5
2022-08-20,0,43
2022-08-20,1,42
2022-08-20,2,19
2022-08-20,3,50
2022-08-20,4,42
2022-08-20,5,16
2022-08-20,6,29
2022-08-20,7,31
2022-08-20,8,32
2022-08-20,9,16
2022-08-20,10,39
2022-08-20,11,25
2022-08-20,12,33
2022-08-20,13,45
2022-08-20,14,14
2022-08-20,15,49
2022-08-20,16,23
2022-08-20,17,5
2022-08-20,18,22
2022-08-20,19,12
2022-08-20,20,6
2022-08-20,21,12
2022-08-20,22,13
2022-08-20,23,47
2022-08-21,0,15
2022-08-21,1,41
2022-08-21,2,26
2022-08-21,3,46
2022-08-21,4,24
2022-08-21,5,9
2022-08-21,6,7
2022-08-21,7,31
2022-08-21,8,23
2022-08-21,9,44
2022-08-21,10,8
2022-08-21,11,31
2022-08-21,12,9
2022-08-21,13,42
2022-08-21,14,28
2022-08-21,15,25
2022-08-21,16,12
2022-08-21,17,30
2022-08-21,18,25
2022-08-21,19,41
2022-08-21,20,47
2022-08-21,21,9
2022-08-21,22,7
2022-08-21,23,8
2022-08-22,0,42
2022-08-22,1,16
2022-08-22,2,16
2022-08-22,3,25
2022-08-22,4,8
2022-08-22,5,20
2022-08-22,6,21
2022-08-22,7,50
2022-08-22,8,35
2022-08-22,9,18
2022-08-22,10,47
2022-08-22,11,36
2022-08-22,12,8
2022-08-22,13,33
2022-08-22,14,36
2022-08-22,15,26
2022-08-22,16,14
2022-08-22,17,46
2022-08-22,18,23
2022-08-22,19,29
2022-08-22,20,30
2022-08-22,21,49
2022-08-22,22,16
2022-08-22,23,8
2022-08-23,0,13
2022-08-23,1,25
2022-08-23,2,39
2022-08-23,3,6
2022-08-23,4,18
2022-08-23,5,17
2022-08-23,6,25
2022-08-23,7,20
2022-08-23,8,29
2022-08-23,9,22
2022-08-23,10,37
2022-08-23,11,33
2022-08-23,12,12
2022-08-23,13,40
2022-08-23,14,48
2022-08-23,15,22
2022-08-23,16,25
2022-08-23,17,29
2022-08-23,18,48
2022-08-23,19,13
2022-08-23,20,42
2022-08-23,21,30
2022-08-23,22,25
2022-08-23,23,49
2022-08-24,0,18
2022-08-24,1,9
2022-08-24,2,20
2022-08-24,3,5
2022-08-24,4,23
2022-08-24,5,40
2022-08-24,6,48
2022-08-24,7,50
2022-08-24,8,34
2022-08-24,9,39
2022-08-24,10,42
2022-08-24,11,38
2022-08-24,12,31
2022-08-24,13,46
2022-08-24,14,12
2022-08-24,15,22
2022-08-24,16,41
2022-08-24,17,19
2022-08-24,18,21
2022-08-24,19,46
2022-08-24,20,37
2022-08-24,21,17
2022-08-24,22,21
2022-08-24,23,34
2022-08-25,0,37
2022-08-25,1,16
2022-08-25,2,36
2022-08-25,3,31
2022-08-25,4,33
2022-08-25,5,17
2022-08-25,6,22
2022-08-25,7,40
2022-08-25,8,32
2022-08-25,9,21
2022-08-25,10,24
2022-08-25,11,11
2022-08-25,12,25
2022-08-25,13,29
2022-08-25,14,42
2022-08-25,15,12
2022-08-25,16,49
2022-08-25,17,20
2022-08-25,18,35
2022-08-25,19,50
2022-08-25,20,12
2022-08-25,21,34
2022-08-25,22,11
2022-08-25,23,12
2022-08-26,0,39
2022-08-26,1,21
2022-08-26,2,17
2022-08-26,3,25
2022-08-26,4,25
2022-08-26,5,43
2022-08-26,6,15
2022-08-26,7,33
2022-08-26,8,24
2022-08-26,9,24
2022-08-26,10,46
2022-08-26,11,5
2022-08-26,12,50
2022-08-26,13,23
2022-08-26,14,27
2022-08-26,15,6
2022-08-26,16,5
2022-08-26,17,36
2022-08-26,18,15
2022-08-26,19,45
2022-08-26,20,45
2022-08-26,21,38
2022-08-26,22,47
2022-08-26,23,37
2022-08-27,0,48
2022-08-27,1,10
2022-08-27,2,41
2022-08-27,3,5
2022-08-27,4,41
2022-08-27,5,22
2022-08-27,6,22
2022-08-27,7,12
2022-08-27,8,38
2022-08-27,9,29
2022-08-27,10,46
2022-08-27,11,19
2022-08-27,12,14
2022-08-27,13,15
2022-08-27,14,10
2022-08-27,15,36
2022-08-27,16,46
2022-08-27,17,39
2022-08-27,18,39
2022-08-27,19,6
2022-08-27,20,35
2022-08-27,21,6
2022-08-27,22,19
2022-08-27,23,23
2022-08-28,0,15
2022-08-28,1,45
2022-08-28,2,47
2022-08-28,3,43
2022-08-28,4,40
2022-08-28,5,36
2022-08-28,6,16
2022-08-28,7,46
2022-08-28,8,28
2022-08-28,9,9
2022-08-28,10,5
2022-08-28,11,38
2022-08-28,12,46
2022-08-28,13,11
2022-08-28,14,5
2022-08-28,15,18
2022-08-28,16,13
2022-08-28,17,29
2022-08-28,18,20
2022-08-28,19,50
2022-08-28,20,13
2022-08-28,21,32
2022-08-28,22,5
2022-08-28,23,9
2022-08-29,0,25
2022-08-29,1,5
2022-08-29,2,33
2022-08-29,3,28
2022-08-29,4,37
2022-08-29,5,6
2022-08-29,6,41
2022-08-29,7,35
2022-08-29,8,38
2022-08-29,9,49
2022-08-29,10,20
2022-08-29,11,9
2022-08-29,12,38
2022-08-29,13,30
2022-08-29,14,7
2022-08-29,15,8
2022-08-29,16,17
2022-08-29,17,41
2022-08-29,18,17
2022-08-29,19,6
2022-08-29,20,29
2022-08-29,21,34
2022-08-29,22,31
2022-08-29,23,6
2022-08-30,0,7
2022-08-30,1,16
2022-08-30,2,18
2022-08-30,3,44
2022-08-30,4,43
2022-08-30,5,11
2022-08-30,6,10
2022-08-30,7,37
2022-08-30,8,42
2022-08-30,9,37
2022-08-30,10,17
2022-08-30,11,50
2022-08-30,12,8
2022-08-30,13,39
2022-08-30,14,31
2022-08-30,15,46
2022-08-30,16,26
2022-08-30,17,34
2022-08-30,18,11
2022-08-30,19,37
2022-08-30,20,43
2022-08-30,21,43
2022-08-30,22,48
2022-08-30,23,34
2022-08-31,0,21
2022-08-31,1,47
2022-08-31,2,23
2022-08-31,3,22
2022-08-31,4,37
2022-08-31,5,11
2022-08-31,6,13
2022-08-31,7,29
2022-08-31,8,25
2022-08-31,9,27
2022-08-31,10,7
2022-08-31,11,40
2022-08-31,12,38
2022-08-31,13,43
2022-08-31,14,15
2022-08-31,15,50
2022-08-31,16,21
2022-08-31,17,26
2022-08-31,18,20
2022-08-31,19,49
2022-08-31,20,6
2022-08-31,21,38
2022-08-31,22,30
2022-08-31,23,43
2022-09-01,0,11
2022-09-01,1,31
2022-09-01,2,45
2022-09-01,3,11
2022-09-01,4,44
2022-09-01,5,21
2022-09-01,6,33
2022-09-01,7,23
2022-09-01,8,35
2022-09-01,9,46
2022-09-01,10,7
2022-09-01,11,21
2022-09-01,12,27
2022-09-01,13,33
2022-09-01,14,31
2022-09-01,15,17
2022-09-01,16,32
2022-09-01,17,17
2022-09-01,18,27
2022-09-01,19,17
2022-09-01,20,30
2022-09-01,21,33
2022-09-01,22,37
2022-09-01,23,48
2022-09-02,0,7
2022-09-02,1,20
2022-09-02,2,5
2022-09-02,3,5
2022-09-02,4,36
2022-09-02,5,26
2022-09-02,6,35
2022-09-02,7,21
2022-09-02,8,49
2022-09-02,9,30
2022-09-02,10,18
2022-09-02,11,15
2022-09-02,12,41
2022-09-02,13,38
2022-09-02,14,35
2022-09-02,15,44
2022-09-02,16,7
2022-09-02,17,13
2022-09-02,18,14
2022-09-02,19,40
2022-09-02,20,21
2022-09-02,21,11
2022-09-02,22,49
2022-09-02,23,43
2022-09-03,0,23
2022-09-03,1,17
2022-09-03,2,17
2022-09-03,3,26
2022-09-03,4,27
2022-09-03,5,11
2022-09-03,6,38
2022-09-03,7,17
2022-09-03,8,19
2022-09-03,9,8
2022-09-03,10,10
2022-09-03,11,17
2022-09-03,12,24
2022-09-03,13,18
2022-09-03,14,29
2022-09-03,15,13
2022-09-03,16,28
2022-09-03,17,28
2022-09-03,18,47
2022-09-03,19,16
2022-09-03,20,47
2022-09-03,21,21
2022-09-03,22,12
2022-09-03,23,46
2022-09-04,0,20
2022-09-04,1,14
2022-09-04,2,31
2022-09-04,3,47
2022-09-04,4,33
2022-09-04,5,34
2022-09-04,6,30
2022-09-04,7,38
2022-09-04,8,38
2022-09-04,9,19
2022-09-04,10,31
2022-09-04,11,29
2022-09-04,12,8
2022-09-04,13,6
2022-09-04,14,25
2022-09-04,15,23
2022-09-04,16,13
2022-09-04,17,50
2022-09-04,18,20
2022-09-04,19,15
2022-09-04,20,36
2022-09-04,21,32
2022-09-04,22,25
2022-09-04,23,43
2022-09-05,0,7
2022-09-05,1,25
2022-09-05,2,32
2022-09-05,3,27
2022-09-05,4,23
2022-09-05,5,46
2022-09-05,6,49
2022-09-05,7,14
2022-09-05,8,8
2022-09-05,9,13
2022-09-05,10,46
2022-09-05,11,11
2022-09-05,12,27
2022-09-05,13,9
2022-09-05,14,26
2022-09-05,15,6
2022-09-05,16,14
2022-09-05,17,9
2022-09-05,18,10
2022-09-05,19,11
2022-09-05,20,16
2022-09-05,21,38
2022-09-05,22,30
2022-09-05,23,49
2022-09-06,0,42
2022-09-06,1,25
2022-09-06,2,13
2022-09-06,3,34
2022-09-06,4,11
2022-09-06,5,34
2022-09-06,6,29
2022-09-06,7,48
2022-09-06,8,25
2022-09-06,9,13
2022-09-06,10,37
2022-09-06,11,26
2022-09-06,12,18
2022-09-06,13,31
2022-09-06,14,47
2022-09-06,15,40
2022-09-06,16,13
2022-09-06,17,35
2022-09-06,18,44
2022-09-06,19,33
2022-09-06,20,48
2022-09-06,21,26
2022-09-06,22,14
2022-09-06,23,33
2022-09-07,0,13
2022-09-07,1,50
2022-09-07,2,11
2022-09-07,3,14
2022-09-07,4,44
2022-09-07,5,17
2022-09-07,6,32
2022-09-07,7,20
2022-09-07,8,25
2022-09-07,9,25
2022-09-07,10,35
2022-09-07,11,42
2022-09-07,12,40
2022-09-07,13,9
2022-09-07,14,32
2022-09-07,15,28
2022-09-07,16,42
2022-09-07,17,27
2022-09-07,18,41
2022-09-07,19,19
2022-09-07,20,26
2022-09-07,21,47
2022-09-07,22,17
2022-09-07,23,33
2022-09-08,0,31
2022-09-08,1,10
2022-09-08,2,34
2022-09-08,3,14
2022-09-08,4,17
2022-09-08,5,35
2022-09-08,6,29
2022-09-08,7,8
2022-09-08,8,27
2022-09-08,9,36
2022-09-08,10,29
2022-09-08,11,50
2022-09-08,12,39
2022-09-08,13,33
2022-09-08,14,42
2022-09-08,15,36
2022-09-08,16,43
2022-09-08,17,8
2022-09-08,18,32
2022-09-08,19,11
2022-09-08,20,16
2022-09-08,21,34
2022-09-08,22,49
2022-09-08,23,22
2022-09-09,0,33
2022-09-09,1,5
2022-09-09,2,31
2022-09-09,3,38
2022-09-09,4,47
2022-09-09,5,37
2022-09-09,6,47
2022-09-09,7,33
2022-09-09,8,45
2022-09-09,9,14
2022-09-09,10,38
2022-09-09,11,32
2022-09-09,12,36
2022-09-09,13,10
2022-09-09,14,19
2022-09-09,15,10
2022-09-09,16,41
2022-09-09,17,47
2022-09-09,18,47
2022-09-09,19,5
2022-09-09,20,20
2022-09-09,21,20
2022-09-09,22,35
2022-09-09,23,5
2022-09-10,0,12
2022-09-10,1,42
2022-09-10,2,50
2022-09-10,3,6
2022-09-10,4,23
2022-09-10,5,46
2022-09-10,6,25
2022-09-10,7,27
2022-09-10,8,23
2022-09-10,9,32
2022-09-10,10,21
2022-09-10,11,13
2022-09-10,12,29
2022-09-10,13,8
2022-09-10,14,21
2022-09-10,15,18
2022-09-10,16,28
2022-09-10,17,29
2022-09-10,18,46
2022-09-10,19,15
2022-09-10,20,12
2022-09-10,21,36
2022-09-10,22,35
2022-09-10,23,39
2022-09-11,0,17
2022-09-11,1,18
2022-09-11,2,24
2022-09-11,3,15
2022-09-11,4,13
2022-09-11,5,22
2022-09-11,6,23
2022-09-11,7,32
2022-09-11,8,6
2022-09-11,9,26
2022-09-11,10,14
2022-09-11,11,11
2022-09-11,12,31
2022-09-11,13,48
2022-09-11,14,39
2022-09-11,15,26
2022-09-11,16,6
2022-09-11,17,18
2022-09-11,18,28
2022-09-11,19,9
2022-09-11,20,11
2022-09-11,21,44
2022-09-11,22,24
2022-09-11,23,44
2022-09-12,0,19
2022-09-12,1,35
2022-09-12,2,48
2022-09-12,3,44
2022-09-12,4,23
2022-09-12,5,11
2022-09-12,6,28
2022-09-12,7,40
2022-09-12,8,21
2022-09-12,9,38
2022-09-12,10,41
2022-09-12,11,39
2022-09-12,12,18
2022-09-12,13,44
2022-09-12,14,27
2022-09-12,15,49
2022-09-12,16,6
2022-09-12,17,43
2022-09-12,18,24
2022-09-12,19,38
2022-09-12,20,10
2022-09-12,21,30
2022-09-12,22,44
2022-09-12,23,49
2022-09-13,0,28
2022-09-13,1,29
2022-09-13,2,26
2022-09-13,3,8
2022-09-13,4,26
2022-09-13,5,35
2022-09-13,6,26
2022-09-13,7,23
2022-09-13,8,43
2022-09-13,9,17
2022-09-13,10,43
2022-09-13,11,48
2022-09-13,12,7
2022-09-13,13,13
2022-09-13,14,37
2022-09-13,15,26
2022-09-13,16,31
2022-09-13,17,46
2022-09-13,18,27
2022-09-13,19,20
2022-09-13,20,30
2022-09-13,21,48
2022-09-13,22,35
2022-09-13,23,9
2022-09-14,0,12
2022-09-14,1,47
2022-09-14,2,39
2022-09-14,3,22
2022-09-14,4,26
2022-09-14,5,26
2022-09-14,6,45
2022-09-14,7,8
2022-09-14,8,7
2022-09-14,9,23
2022-09-14,10,36
2022-09-14,11,48
2022-09-14,12,19
2022-09-14,13,25
2022-09-14,14,47
2022-09-14,15,23
2022-09-14,16,27
2022-09-14,17,14
2022-09-14,18,44
2022-09-14,19,17
2022-09-14,20,8
2022-09-14,21,8
2022-09-14,22,18
2022-09-14,23,8
2022-09-15,0,19
2022-09-15,1,19
2022-09-15,2,50
2022-09-15,3,22
2022-09-15,4,11
2022-09-15,5,36
2022-09-15,6,42
2022-09-15,7,23
2022-09-15,8,12
2022-09-15,9,7
2022-09-15,10,39
2022-09-15,11,15
2022-09-15,12,24
2022-09-15,13,12
2022-09-15,14,17
2022-09-15,15,50
2022-09-15,16,47
2022-09-15,17,6
2022-09-15,18,40
2022-09-15,19,15
2022-09-15,20,31
2022-09-15,21,13
2022-09-15,22,19
2022-09-15,23,27
2022-09-16,0,29
2022-09-16,1,29
2022-09-16,2,18
2022-09-16,3,22
2022-09-16,4,8
2022-09-16,5,25
2022-09-16,6,23
2022-09-16,7,45
2022-09-16,8,20
2022-09-16,9,34
2022-09-16,10,29
2022-09-16,11,7
2022-09-16,12,31
2022-09-16,13,48
2022-09-16,14,34
2022-09-16,15,21
2022-09-16,16,33
2022-09-16,17,26
2022-09-16,18,49
2022-09-16,19,36
2022-09-16,20,8
2022-09-16,21,38
2022-09-16,22,41
2022-09-16,23,27
2022-09-17,0,8
2022-09-17,1,41
2022-09-17,2,26
2022-09-17,3,32
2022-09-17,4,44
2022-09-17,5,8
2022-09-17,6,35
2022-09-17,7,17
2022-09-17,8,28
2022-09-17,9,44
2022-09-17,10,12
2022-09-17,11,9
2022-09-17,12,7
2022-09-17,13,14
2022-09-17,14,34
2022-09-17,15,19
2022-09-17,16,17
2022-09-17,17,20
2022-09-17,18,44
2022-09-17,19,13
2022-09-17,20,41
2022-09-17,21,7
2022-09-17,22,19
2022-09-17,23,19
2022-09-18,0,19
2022-09-18,1,21
2022-09-18,2,49
2022-09-18,3,33
2022-09-18,4,43
2022-09-18,5,12
2022-09-18,6,23
2022-09-18,7,42
2022-09-18,8,32
2022-09-18,9,30
2022-09-18,10,27
2022-09-18,11,30
2022-09-18,12,25
2022-09-18,13,48
2022-09-18,14,16
2022-09-18,15,18
2022-09-18,16,37
2022-09-18,17,17
2022-09-18,18,28
2022-09-18,19,16
2022-09-18,20,17
2022-09-18,21,49
2022-09-18,22,24
2022-09-18,23,47
2022-09-19,0,26
2022-09-19,1,8
2022-09-19,2,7
2022-09-19,3,27
2022-09-19,4,20
2022-09-19,5,13
2022-09-19,6,44
2022-09-19,7,43
2022-09-19,8,11
2022-09-19,9,16
2022-09-19,10,43
2022-09-19,11,47
2022-09-19,12,39
2022-09-19,13,33
2022-09-19,14,15
2022-09-19,15,48
2022-09-19,16,20
2022-09-19,17,11
2022-09-19,18,35
2022-09-19,19,34
2022-09-19,20,40
2022-09-19,21,46
2022-09-19,22,6
2022-09-19,23,38
2022-09-20,0,14
2022-09-20,1,36
2022-09-20,2,13
2022-09-20,3,16
2022-09-20,4,9
2022-09-20,5,45
2022-09-20,6,10
2022-09-20,7,45
2022-09-20,8,50
2022-09-20,9,40
2022-09-20,10,25
2022-09-20,11,40
2022-09-20,12,30
2022-09-20,13,21
2022-09-20,14,26
2022-09-20,15,38
2022-09-20,16,47
2022-09-20,17,8
2022-09-20,18,35
2022-09-20,19,16
2022-09-20,20,47
2022-09-20,21,10
2022-09-20,22,38
2022-09-20,23,16
2022-09-21,0,27
2022-09-21,1,19
2022-09-21,2,20
2022-09-21,3,9
2022-09-21,4,35
2022-09-21,5,21
2022-09-21,6,47
2022-09-21,7,36
2022-09-21,8,34
2022-09-21,9,6
2022-09-21,10,44
2022-09-21,11,9
2022-09-21,12,11
2022-09-21,13,37
2022-09-21,14,5
2022-09-21,15,6
2022-09-21,16,15
2022-09-21,17,49
2022-09-21,18,38
2022-09-21,19,26
2022-09-21,20,8
2022-09-21,21,41
2022-09-21,22,30
2022-09-21,23,19
2022-09-22,0,37
2022-09-22,1,11
2022-09-22,2,7
2022-09-22,3,14
2022-09-22,4,49
2022-09-22,5,9
2022-09-22,6,39
2022-09-22,7,24
2022-09-22,8,7
2022-09-22,9,11
2022-09-22,10,36
2022-09-22,11,47
2022-09-22,12,16
2022-09-22,13,18
2022-09-22,14,5
2022-09-22,15,15
2022-09-22,16,47
2022-09-22,17,16
2022-09-22,18,33
2022-09-22,19,7
2022-09-22,20,37
2022-09-22,21,23
2022-09-22,22,16
2022-09-22,23,15
2022-09-23,0,26
2022-09-23,1,41
2022-09-23,2,37
2022-09-23,3,9
2022-09-23,4,50
2022-09-23,5,44
2022-09-23,6,37
2022-09-23,7,36
2022-09-23,8,35
2022-09-23,9,50
2022-09-23,10,43
2022-09-23,11,36
2022-09-23,12,20
2022-09-23,13,20
2022-09-23,14,15
2022-09-23,15,43
2022-09-23,16,35
2022-09-23,17,41
2022-09-23,18,10
2022-09-23,19,12
2022-09-23,20,6
2022-09-23,21,30
2022-09-23,22,42
2022-09-23,23,27
2022-09-24,0,24
2022-09-24,1,25
2022-09-24,2,45
2022-09-24,3,5
2022-09-24,4,30
2022-09-24,5,40
2022-09-24,6,5
2022-09-24,7,6
2022-09-24,8,19
2022-09-24,9,5
2022-09-24,10,17
2022-09-24,11,29
2022-09-24,12,50
2022-09-24,13,35
2022-09-24,14,49
2022-09-24,15,11
2022-09-24,16,35
2022-09-24,17,48
2022-09-24,18,36
2022-09-24,19,48
2022-09-24,20,45
2022-09-24,21,32
2022-09-24,22,44
2022-09-24,23,49
2022-09-25,0,37
2022-09-25,1,23
2022-09-25,2,32
2022-09-25,3,23
2022-09-25,4,39
2022-09-25,5,26
2022-09-25,6,20
2022-09-25,7,30
2022-09-25,8,9
2022-09-25,9,5
2022-09-25,10,47
2022-09-25,11,48
2022-09-25,12,36
2022-09-25,13,11
2022-09-25,14,9
2022-09-25,15,31
2022-09-25,16,17
2022-09-25,17,17
2022-09-25,18,33
2022-09-25,19,25
2022-09-25,20,42
2022-09-25,21,29
2022-09-25,22,32
2022-09-25,23,23
2022-09-26,0,50
2022-09-26,1,13
2022-09-26,2,31
2022-09-26,3,6
2022-09-26,4,9
2022-09-26,5,36
2022-09-26,6,34
2022-09-26,7,41
2022-09-26,8,24
2022-09-26,9,5
2022-09-26,10,23
2022-09-26,11,10
2022-09-26,12,44
2022-09-26,13,50
2022-09-26,14,40
2022-09-26,15,50
2022-09-26,16,50
2022-09-26,17,21
2022-09-26,18,47
2022-09-26,19,43
2022-09-26,20,36
2022-09-26,21,13
2022-09-26,22,45
2022-09-26,23,24
2022-09-27,0,38
2022-09-27,1,33
2022-09-27,2,30
2022-09-27,3,24
2022-09-27,4,46
2022-09-27,5,11
2022-09-27,6,43
2022-09-27,7,23
2022-09-27,8,26
2022-09-27,9,40
2022-09-27,10,40
2022-09-27,11,47
2022-09-27,12,50
2022-09-27,13,32
2022-09-27,14,39
2022-09-27,15,28
2022-09-27,16,8
2022-09-27,17,25
2022-09-27,18,36
2022-09-27,19,8
2022-09-27,20,35
2022-09-27,21,20
2022-09-27,22,42
2022-09-27,23,40
2022-09-28,0,41
2022-09-28,1,33
2022-09-28,2,30
2022-09-28,3,44
2022-09-28,4,35
2022-09-28,5,34
2022-09-28,6,8
2022-09-28,7,45
2022-09-28,8,44
2022-09-28,9,6
2022-09-28,10,14
2022-09-28,11,42
2022-09-28,12,44
2022-09-28,13,38
2022-09-28,14,8
2022-09-28,15,41
2022-09-28,16,45
2022-09-28,17,50
2022-09-28,18,44
2022-09-28,19,26
2022-09-28,20,35
2022-09-28,21,8
2022-09-28,22,6
2022-09-28,23,19
2022-09-29,0,48
2022-09-29,1,27
2022-09-29,2,17
2022-09-29,3,19
2022-09-29,4,46
2022-09-29,5,42
2022-09-29,6,23
2022-09-29,7,18
2022-09-29,8,50
2022-09-29,9,48
2022-09-29,10,22
2022-09-29,11,29
2022-09-29,12,19
2022-09-29,13,33
